ASIN,product_name,brand,FBA_label,amazon_choice,price_in_US_dollars,unit_price_flag,unit_price_USdollars,unit_price_unit,top_sales_rank,subscribe_flag,shipping_weight_in_ounces,answered_questions,rating_avg,rating_nums,rating_1_star,rating_2_star,rating_3_star,rating_4_star,rating_5_star,subscribe_5_unitprice,subscribe_5_unit,subscribe_15_unitprice,subscribe_15_unit
B001IZECUK,"Nescafe Taster's Choice Instant Coffee, Regular, 80-Count Single Sticks (Pack of 2)",Nescafe Taster's Choice,Third Party,False,39.88,True,4.16,Ounce,3251.0,False,56.0,0,3.1,11.0,0.22,0.21,0.0,0.33,0.24,,,,
B001JIAPR0,"Elite Instant Coffee, 7 Oz (Case of 12)",Elite,FBA,True,84.99,True,1.01,Ounce,382.0,True,136.0,4,5.0,59.0,0.0,0.0,0.0,0.04,0.96,1.01, Ounce,0.96, Ounce
B001M0507K,"Maxwell House Original Medium Roast Ground Coffee Filter Packs (40 Filter Packs, 4 Packs of 10)",MAXWELL HOUSE,,False,24.0,False,,,307.0,False,35.2,8,4.6,297.0,0.03,0.02,0.06,0.07,0.82,,,,
B001MPUEIA,Amigo Instant Coffee -100 g,AMIGO,FBA,True,16.73,True,16.73,Item,1399.0,False,5.6,0,4.0,19.0,0.23,0.0,0.0,0.12,0.66,,,,
B001NNB3X6,"Mount Hagen Organic Instant Decaffeinated Coffee, 25-Count Single Serve Sticks (Pack of 4)",Mount Hagen,FBA,False,24.89,True,0.25,Count,215.0,True,12.0,5,4.5,87.0,0.03,0.03,0.08,0.09,0.77,0.25, Count,0.24, Count
B001PMG6W8,"Nescafe Taster's Choice Decaf House Blend Instant Coffee, 0.08 lb (frozen)",Nescafe Taster's Choice,Third Party,False,5.95,True,74.38,Pound,2847.0,False,6.2,0,3.2,3.0,0.37,0.0,0.0,0.33,0.3,,,,
B001SAO8HC,Jim's Organic Coffee Whole Bean Together Decaf -- 12 oz,Jim's Organic Coffee,,False,25.18,False,,,13202.0,False,12.8,0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,
B001SB4B9G,"Mountain Peak, Coffee Instant, 3.5-Ounce (24 Pack)",nan,Third Party,False,275.95,True,11.5,Item,6675.0,False,3.5,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B001T6YFJQ,Nescafe Classic 200G,Nescafé,FBA,True,9.99,True,1.43,Ounce,177.0,False,24.0,0,4.2,71.0,0.13,0.03,0.03,0.15,0.67,,,,
B001T9VCH6,"Jacobs Espresso, T-Discs for Tassimo Coffeemakers, 16-Count Package",Gevalia,Third Party,False,18.5,True,15.63,100 g,2939.0,False,8.5,0,4.5,48.0,0.0,0.0,0.09,0.27,0.64,,,,
B0020UAIMS,Nescafe - Original - 200g,Nestle,FBA,False,20.72,True,20.72,Count,2064.0,False,22.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B00269E36U,"Elite Coffee Instant Tin, 7-Ounce Tins (Pack of 2)",ELITE,Third Party,False,17.5,False,,,264.0,False,32.0,0,4.6,162.0,0.05,0.02,0.04,0.05,0.84,,,,
B0026YDP8C,"Folgers Coffee Singles Classic Roast, 38 Single Servings (Pack of 2)",Folgers,,False,20.48,False,,,1902.0,False,22.4,22,4.4,408.0,0.06,0.04,0.05,0.12,0.73,,,,
B00282TDV0,"Organic Coffee Co - Organic Whole Bean Coffee, Java Love 12 Ounce",THE ORGANIC COFFEE CO.,FBA,False,14.99,True,1.25,Ounce,7166.0,False,7.8,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0029JPMGC,Nescafe Taster's Choice Instant Coffee 7 oz (Pack of 12),Nescafe Taster's Choice,Third Party,False,110.0,True,0.43,oz,4239.0,False,272.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0029JU4FG,Maxwell House Original Instant Coffee in Plastic Jar 8 oz (Pack of 12),MAXWELL HOUSE,Third Party,False,83.99,True,7.0,Count,1295.0,False,144.0,0,4.1,6.0,0.23,0.0,0.0,0.0,0.77,,,,
B0029JVQV2,Maxwell House Instant Coffee 2 oz - 12 Pack,MAXWELL HOUSE,Third Party,False,51.99,True,26.0,Ounce,,False,48.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0029JXJP8,"Folgers Coffee Singles - 19 packets per box, 12 boxes per case",Folgers,FBA,False,74.99,True,0.33,Count,363.0,False,72.0,0,4.6,34.0,0.06,0.0,0.0,0.14,0.8,,,,
B0029JZ2X0,"Maxwell House Decaf Original Medium Roast Instant Coffee (8 oz Jars, Pack of 12)",MAXWELL HOUSE,,False,92.76,False,,,1883.0,False,124.8,0,4.1,8.0,0.15,0.0,0.15,0.0,0.7,,,,
B0029K15IA,Folgers Classic Decaf Instant Coffee 8 oz (Pack of 12),Folgers,,False,97.05,False,,,2817.0,False,131.2,0,4.1,2.0,0.0,0.0,0.46,0.0,0.54,,,,
B002G8T3MA,Kosher Elite Instant Coffee - 200 grams,HolyLandMarket - Israeli tastes,Third Party,False,11.98,True,11.98,Item,816.0,False,11.2,0,4.2,45.0,0.09,0.06,0.12,0.04,0.69,,,,
B002G8V81E,Elite Vanilla Flavored Instant Coffee 7oz,ELITE,FBA,True,11.49,True,1.64,Ounce,121.0,True,10.4,28,4.5,444.0,0.06,0.02,0.04,0.08,0.81,1.64, Ounce,1.56, Ounce
B002HFRA9K,"Nescafe Tasters Choice Instant Coffee, 22-Count Sticks (Pack of 8)",Nescafe Taster's Choice,Third Party,False,62.85,True,5.24,Ounce,3341.0,False,24.0,0,3.6,10.0,0.0,0.23,0.24,0.24,0.29,,,,
B002HQLCJS,"Mount Hagen Organic Instant Regular Coffee, 25 Count Single Serve packet Net wt 1.76 oz (50g)",Mount Hagen,Third Party,False,10.82,True,6.15,Ounce,25.0,False,3.2,35,4.3,784.0,0.05,0.05,0.1,0.18,0.64,,,,
B002IJK2KE,UCC Instant Coffee Stick 2g×40P,UCC (User CC),Third Party,False,44.02,True,44.02,Count,2215.0,False,3.5,0,4.3,105.0,0.05,0.03,0.07,0.23,0.62,,,,
B002JGD0XM,"Maxwell House Instant Coffee, Original, 12 oz (Pack of 4)",MAXWELL HOUSE,Third Party,False,45.42,True,0.06,Count,681.0,False,59.2,0,4.5,15.0,0.11,0.0,0.0,0.07,0.82,,,,
B002MEWIWA,MWH862400 - Maxwell House Coffee 6 packs of 7-1.2 oz. pouches,MAXWELL HOUSE,FBA,False,39.02,True,0.93,Count,482.0,False,62.4,5,4.2,24.0,0.13,0.05,0.0,0.09,0.74,,,,
B002MZMMNE,"Native Organic Instant Freeze Dried Coffee, 1.75-Ounce Jars (Pack of 4)",Native USA,,False,62.94,False,,,3506.0,False,22.4,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B002O3SAJE,Nescafe Espresso Instant Coffee 3.5oz/100g,Nescafe by Yummy Palette,Third Party,False,19.31,True,5.52,Ounce,917.0,False,17.6,14,4.3,119.0,0.1,0.03,0.03,0.13,0.72,,,,
B002O3UX4E,Nescafe Cap Colombie Instant Coffee 3.5oz/100g,Nescafé,Third Party,False,21.99,True,6.28,Ounce,1877.0,False,6.4,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B002O48TRG,"Tim Horton's Instant Cappuccino, French Vanilla, 16 Ounce",Tim Hortons,FBA,True,13.69,True,0.86,Ounce,194.0,False,17.6,10,4.3,613.0,0.1,0.04,0.05,0.11,0.7,,,,
B002OEBMQG,"Jacobs KrÃƒÂ¶nung CaffÃƒÂ¨ Crema ganze Bohne, (4x 1000 g)",Yulo Toys Inc,Third Party,False,89.95,True,22.49,kg,5799.0,False,150.4,0,4.1,17.0,0.12,0.0,0.12,0.21,0.55,,,,
B002QB2L1W,Mount Hagen - Organic Freeze Dried Instant Coffee - 100g,Mount Hagen,Third Party,False,18.95,False,,,,False,,0,4.1,104.0,0.06,0.07,0.12,0.24,0.52,,,,
B002QKQQ82,Lima - Yannoh Instant - Original - 250g,Lima,,False,30.39,False,,,2195.0,False,11.4,0,3.8,7.0,0.0,0.28,0.21,0.0,0.52,,,,
B002U1VYXY,Mount Hagen Organic Coffee -Cafe Decaffeinated - 3.53 oz,Mount Hagen,,False,10.98,False,,,170.0,False,12.0,30,4.5,396.0,0.05,0.04,0.04,0.09,0.79,,,,
B002ULMQD6,"Maxwell House Original Medium Roast Instant Coffee (12 oz Jars, Pack of 12)",MAXWELL HOUSE,,False,114.29,False,,,1436.0,False,182.4,0,4.3,20.0,0.17,0.0,0.0,0.0,0.83,,,,
B002UOXHFY,Kenco Really Smooth Refill Coffee 150 g (Pack of 4),Kenco,Third Party,False,45.0,True,75.0,kg,554.0,False,27.2,0,4.3,62.0,0.09,0.08,0.0,0.12,0.71,,,,
B002VC1WUC,"Sanka Decaf Instant Coffee (4 oz Jars, Pack of 6)",SANKA,Amazon product,False,29.11,True,1.21,Ounce,652.0,True,35.2,0,4.0,8.0,0.24,0.0,0.0,0.0,0.76,1.15, Ounce,1.03, Ounce
B002WJE2KQ,Nescafe Gold Instant Coffee – 3.5oz (100g),Nestle,FBA,False,20.49,True,5.85,Ounce,1373.0,False,25.6,3,3.5,26.0,0.26,0.07,0.07,0.12,0.48,,,,
B002Y2OWAQ,"Community Coffee Breakfast Blend Medium Roast Premium Instant 7 Oz Jar (4 Pack), Medium Full Body Smooth Bright Taste, 100% Select Arabica Coffee Beans",Community Coffee,,False,38.19,False,,,1778.0,False,38.4,0,3.9,22.0,0.13,0.0,0.14,0.28,0.46,,,,
B002Y2SLLC,"Community Coffee Signature Blend Dark Roast Premium Instant 7 Oz Jar (4 Pack), Full Body Rich Bold Taste, 100% Select Arabica Coffee Beans",Community Coffee,,False,35.49,False,,,1275.0,False,38.4,0,3.7,42.0,0.13,0.12,0.13,0.18,0.45,,,,
B002Y2SLQ2,"Community Coffee Café Special Decaf Medium Dark Roast Premium Instant 7 Oz Jar (4 Pack), Full Body Rich Flavorful Taste, 100% Select Arabica Coffee Beans",Community Coffee,,False,39.99,False,,,2343.0,False,38.4,0,3.2,12.0,0.22,0.2,0.0,0.29,0.28,,,,
B002YC9M4W,DXN Lingzhi Black Coffee with Ganoderma,DXN,FBA,True,11.57,True,0.58,Count,140.0,False,4.0,13,4.5,132.0,0.06,0.05,0.03,0.04,0.82,,,,
B00329TWTQ,Nescafe Classic Instant Greek Coffee (Decaf) 100 Gram Can,Nescafé,Third Party,False,19.95,True,5.66,Ounce,1945.0,False,5.6,0,4.5,14.0,0.0,0.0,0.15,0.19,0.66,,,,
B0032FDUAW,Instant Coffee*Decaf(100g Brand: Corwin Distribution,Corwin Distribution,Third Party,False,13.59,True,13.59,Count,,False,17.6,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B0034D5DE8,Nescafe Gold 200 gr. 7 Oz,Nescafé,FBA,True,16.15,True,2.31,Ounce,59.0,False,24.0,13,4.5,403.0,0.09,0.01,0.03,0.07,0.79,,,,
B00396GMEU,Nescafe Cappuccino Unsweetened and Decaffenated 2 Boxes,Nescafé,Third Party,False,14.05,True,0.88,Count,451.0,False,11.4,6,4.5,63.0,0.05,0.03,0.02,0.18,0.73,,,,
B003B8NXZW,"Cafix Instant Beverage Jars, 3.53 Ounce",Cafix,FBA,False,13.35,True,3.78,Ounce,1018.0,False,12.8,0,4.0,22.0,0.18,0.0,0.05,0.22,0.55,,,,
B003CGJAIM,Organo Gold Gourmet Black Ganoderma Coffee (1 Box of 30 Sachets),Organo Gold,FBA,True,21.49,True,0.72,Count,71.0,False,6.4,137,4.7,1557.0,0.03,0.01,0.04,0.11,0.82,,,,
B003CY45VG,"Organo Gold Gourmet Cafe Mocha,14.9 oz NET,15 sachets",Organo Gold,FBA,True,30.99,True,2.08,Ounce,217.0,False,17.6,27,4.8,258.0,0.01,0.04,0.01,0.06,0.88,,,,
B003D8MMSE,Tchibo Gold 100g 3.57oz,Tchibo,Third Party,False,14.99,True,14.99,Item,4224.0,False,16.0,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B003FPS2VG,Starbucks VIA Ready Brew Colombia Coffee (24 Instant Servings),Starbucks,Third Party,False,22.49,True,22.49,Item,1144.0,False,5.3,4,4.2,52.0,0.07,0.07,0.11,0.05,0.7,,,,
B003H93PVM,"Sanka Decaf Instant Coffee (2 oz Jars, Pack of 12)",SANKA,Amazon product,False,40.48,False,,,885.0,True,41.6,0,3.8,19.0,0.23,0.0,0.05,0.15,0.57,1.6, Ounce,1.43, Ounce
B003HI2ZKK,"Hills Bros. Coffee Instant Cappuccino Double Mocha, 16-Ounce Jars (Pack of 6)",Hills Brothers,Third Party,False,27.87,True,0.29,Ounce,661.0,False,102.4,0,4.6,25.0,0.0,0.0,0.08,0.22,0.7,,,,
B003IN848Q,"Douwe Egberts Pure Gold Instant Coffee Sticks, 200x1.5g, 200 portions",Douwe Egberts,FBA,False,49.42,True,4.67,Ounce,371.0,False,24.0,7,4.4,125.0,0.06,0.04,0.06,0.17,0.67,,,,
B003INN562,"Nescafe Taster's Choice 100% Colombian Instant Coffee, 20 Count Single Serve Sticks, (Pack of 8)",Nescafé,Third Party,False,41.91,True,0.26,Count,665.0,False,20.8,8,4.1,107.0,0.06,0.07,0.2,0.09,0.59,,,,
B003KFM15O,"Nescafe Classic Instant Greek Coffee Decaf, 7-Ounce Cans (Pack of 2)",Nescafé,Third Party,False,35.0,True,2.5,Ounce,2507.0,False,22.4,0,4.1,10.0,0.17,0.0,0.0,0.27,0.56,,,,
B003LJ95GC,JUAN VALDEZ Buendía Freeze Dried Coffee | Café Colombiano Instantáneo 3.52 Oz,Juan Valdez,FBA,False,40.08,True,1.9,Ounce,1184.0,False,94.4,10,3.7,173.0,0.25,0.04,0.07,0.07,0.57,,,,
B003LJB8RQ,"Buendia by Juan Valdez 100% Colombian Freeze Dried Decaf Coffee, 3.52 oz. Jars (Pack of 3)",Juan Valdez,FBA,False,39.99,True,3.64,Ounce,670.0,False,41.6,5,4.5,44.0,0.0,0.06,0.07,0.18,0.69,,,,
B003LNXOKQ,"Folgers Instant Coffee Crystals, Classic Roast, 16 Ounce",Folgers,,False,14.0,False,,,535.0,False,20.8,10,4.6,282.0,0.04,0.03,0.03,0.06,0.85,,,,
B003M1KT2I,"Nescafe Clasico, 10.5-Ounce Jars (Pack of 2)",Nescafé,,False,11.53,False,,,766.0,False,65.6,0,4.1,71.0,0.19,0.04,0.0,0.03,0.73,,,,
B003M1KTUA,"Nescafe Clasico Instant Coffee, 7-Ounce Jars (Pack of 3)",Nescafé,FBA,False,27.69,True,1.32,Ounce,514.0,False,76.8,0,2.9,44.0,0.38,0.0,0.25,0.09,0.29,,,,
B003M1MNQS,"Nescafe Clasico, 1.7-Ounce Jars (Pack of 12)",Nescafé,FBA,False,39.98,True,1.96,Ounce,4524.0,False,92.8,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B003M1MO30,"Nescafe Clasico Decaf, 7-Ounce Jars (Pack of 3)",Nescafé,Third Party,False,27.47,True,1.31,Ounce,,False,70.4,3,4.1,98.0,0.13,0.04,0.08,0.08,0.67,,,,
B003M5TRW2,Nescafe Gold Blend Decaff Stick Pk200,Nescafé,,False,,False,,,,False,,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B003N7QPNI,"Nescafe Ricoffy Instant Coffee Imported From South Africa, 8.82oz-250g",GroceryLand,FBA,True,19.99,True,2.27,Ounce,259.0,True,12.0,4,4.5,103.0,0.08,0.03,0.02,0.08,0.8,2.16, Ounce,2.04, Ounce
B003OJ149U,Bioforce Organic Bambu Instant Coffee Jar 200 g,GroceryLand,Third Party,False,27.53,True,3.93,Ounce,1291.0,False,20.8,7,4.4,68.0,0.08,0.0,0.03,0.19,0.7,,,,
B003RJPPMO,Nescafe Orignial Pure Soluble Coffee Smooth and Rich (200 grams / 7 oz),Nescafé,Third Party,False,14.99,True,14.99,Count,972.0,False,22.4,0,5.0,3.0,0.0,0.0,0.0,0.0,1.0,,,,
B003RRYARW,Kenco Really Rich Refill Coffee 150 g (Pack of 4),Kenco,Third Party,False,37.9,True,37.9,Count,1699.0,False,27.2,0,4.6,91.0,0.05,0.0,0.07,0.08,0.79,,,,
B003RWEEV4,Kenco Decaff Coffee Blend 100g,Kenco,Third Party,False,14.34,True,14.34,Count,2676.0,False,11.2,0,4.5,7.0,0.0,0.0,0.0,0.51,0.49,,,,
B003SGBPZ2,Nescafe Classic Mild Instant Coffee 200 Gram / 7 Ounce,Nescafé,Third Party,False,13.56,True,1.94,Ounce,1312.0,False,24.0,0,3.8,28.0,0.19,0.0,0.18,0.12,0.52,,,,
B003U1CVRQ,"Reishi Coffee 2 in 1, Selected Premium Coffee, Reishi Extract and Instant Coffee, 30 Bags Per Box",Ganoderma Healthy Coffee,FBA,False,8.49,True,0.28,Count,958.0,False,4.0,20,4.4,169.0,0.05,0.03,0.07,0.16,0.68,,,,
B003U6VFU0,"Nescaf? Cappuccino Double Choca Mocha 8 Sachets 184 g (Pack of 6, Total 48 Sachets)",GroceryLand,Third Party,False,89.77,True,81.31,kg,5554.0,False,48.0,0,4.5,136.0,0.06,0.03,0.04,0.06,0.81,,,,
B003U72Z0I,Original Nescafe Cafe Menu Vanilla Flavor Latte Sachets Imported From The UK England British Instant Coffee,Nescafe Cafe Menu Vanilla Flavor Latte Sachets,Third Party,False,29.1,True,0.93,Ounce,2443.0,False,40.0,0,4.1,55.0,0.11,0.09,0.03,0.1,0.68,,,,
B003U74YSE,"Nescaf? Caf? Menu Irish Cream 8 Sachets (Pack of 6, Total 48 Sachets)",Nescafé,Third Party,False,72.56,True,65.72,kg,3263.0,False,46.4,0,4.4,72.0,0.05,0.07,0.02,0.19,0.67,,,,
B003UC8FLG,"Gold Kili Rich Coffee Mix 3 in 1, 30 -Count",Gold Kili,FBA,False,9.99,True,0.53,Ounce,654.0,False,22.4,0,4.4,23.0,0.0,0.1,0.06,0.15,0.69,,,,
B003UD071Q,International Roast 100g,Int'l Roast,,False,5.5,False,,,2755.0,False,10.6,0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,
B003UDDYKW,Nescafe Gold Freeze-Dried Coffee,Nescafé,Third Party,False,19.99,True,19.99,Item,3082.0,False,3.5,0,4.0,2.0,0.0,0.0,0.5,0.0,0.5,,,,
B003VD5SNC,Maxim Mocha Gold Mild Coffee Mix - 100pks,Maxim,Third Party,False,15.28,True,0.36,Ounce,42.0,False,51.2,49,4.7,1359.0,0.03,0.02,0.03,0.09,0.84,,,,
B003VN5D2I,"Maxwell House Ground Coffee House Blend (0.5oz Bags, Pack of 100)",MAXWELL HOUSE,Third Party,False,52.12,True,1.04,Ounce,1660.0,False,84.8,0,3.6,2.0,0.0,0.0,0.72,0.0,0.28,,,,
B003VN71W8,"Maxwell House Medium Roast Ground Coffee Filter Packs (0.7 oz Packets, Pack of 100)",MAXWELL HOUSE,Amazon product,False,51.77,True,0.74,Ounce,437.0,False,105.6,17,4.0,98.0,0.15,0.06,0.05,0.15,0.59,,,,
B003VN74VQ,"Sanka Single Serve Decaf Instant Coffee, 5.9 oz. Envelopes (Pack of 100)",SANKA,Amazon product,True,13.01,True,2.21,Ounce,105.0,True,8.0,18,4.5,365.0,0.06,0.0,0.08,0.07,0.79,2.09, Ounce,1.87, Ounce
B003VNCP5Q,"Maxwell House Master Blend Medium Roast Ground Coffee (1.7 oz Bags, Pack of 144)",MAXWELL HOUSE,,False,182.0,False,,,1225.0,False,278.4,0,,,0.0,0.0,0.0,0.0,0.0,,,,
B003VNCPFQ,"Maxwell House Decaf Medium Roast Coffee Pack (0.7 oz Bags, Pack of 100)",MAXWELL HOUSE,Amazon product,False,52.94,True,0.76,Ounce,1188.0,True,107.2,0,3.2,5.0,0.46,0.0,0.0,0.0,0.54,0.72, Ounce,0.64, Ounce
B003WEW9MS,"Sanka Instant Decaf Coffee, 8 Ounce Jar (Pack of 4)",SANKA,FBA,False,39.95,True,1.25,Ounce,413.0,False,41.6,8,4.5,165.0,0.04,0.03,0.04,0.12,0.76,,,,
B003WEX8PU,"Maxwell House Decaf Original Medium Roast Instant Coffee (8 oz Jars, Pack of 3)",MAXWELL HOUSE,Amazon product,True,19.0,True,0.79,Ounce,186.0,True,35.2,3,4.4,86.0,0.08,0.0,0.1,0.1,0.73,0.75, Ounce,0.67, Ounce
B003WEZ72W,"Maxwell House Original Blend Instant Coffee, Medium Roast, 8 Ounce Jar (Pack of 3)",MAXWELL HOUSE,,False,24.98,False,,,637.0,False,33.6,6,4.7,169.0,0.03,0.02,0.03,0.09,0.83,,,,
B003XIYLPG,Jamaica Mountain Peak Instant Coffee 6 OZ,Mountain Peak,FBA,True,21.1,True,3.52,Ounce,257.0,False,11.2,3,4.3,172.0,0.1,0.03,0.06,0.11,0.7,,,,
B003Y5S0XW,"Nescafe Taster's Choice House Blend Instant Coffee, 12 oz.",Nescafé,Third Party,False,14.54,True,1.21,Ounce,749.0,False,19.2,12,4.6,151.0,0.06,0.03,0.03,0.05,0.83,,,,
B003YBJ9KO,"Maxwell House International Cafe French Vanilla Latte Instant Coffee (3.4 oz Boxes, Pack of 8)",MAXWELL HOUSE,Amazon product,False,15.73,True,0.58,Ounce,231.0,True,48.0,9,4.3,70.0,0.1,0.03,0.07,0.07,0.72,0.55, Ounce,0.49, Ounce
B003YBJA4E,"Maxwell House French Vanilla Iced Latte Beverage Mix (48 Packets, 8 Packs of 6)",MAXWELL HOUSE,Amazon product,True,15.73,True,0.57,Ounce,11.0,True,44.8,34,4.7,552.0,0.03,0.01,0.03,0.05,0.88,0.55, Ounce,0.49, Ounce
B003ZT25JM,"Maxwell House International Coffee Café Francais, 7.6-Ounce Cans (Pack of 6)",MAXWELL HOUSE,FBA,False,30.15,True,0.66,Ounce,1579.0,False,84.8,0,3.6,12.0,0.27,0.0,0.0,0.31,0.42,,,,
B003ZT3PUK,"Maxwell House International Coffee Vanilla Caramel Latte, 8.7-Ounce Cans (Pack of 6)",MAXWELL HOUSE,Third Party,False,27.02,True,0.52,Ounce,571.0,False,57.6,0,5.0,25.0,0.0,0.0,0.0,0.0,1.0,,,,
B003ZT3Q0Y,"Maxwell House International Coffee Orange Caf?, 9.3-Ounce Cans (Pack of 6)",MAXWELL HOUSE,Third Party,False,27.06,True,0.48,Ounce,706.0,False,67.2,4,4.7,101.0,0.03,0.03,0.02,0.07,0.85,,,,
B003ZT61BU,"Maxwell House Suisse Mocha Cafe Sugar-Free Beverage Mix (4.1 oz Cans, Pack of 8)",MAXWELL HOUSE,Amazon product,True,25.92,True,0.79,Ounce,107.0,True,40.0,0,4.7,57.0,0.04,0.05,0.0,0.04,0.88,0.75, Ounce,0.67, Ounce
B003ZT61Y2,"Maxwell House International Coffee Café Vienna, 9-Ounce Cans (Pack of 6)",MAXWELL HOUSE,Third Party,False,25.45,True,0.47,Ounce,229.0,False,68.8,3,4.7,73.0,0.03,0.02,0.02,0.12,0.81,,,,
B003ZTA3UA,"Maxwell House International Cafe French Vanilla Coffee (4oz Jars, Pack of 8)",MAXWELL HOUSE,Third Party,False,34.61,True,1.44,Ounce,166.0,False,43.2,5,4.4,116.0,0.09,0.03,0.04,0.05,0.79,,,,
B003ZTA3ZK,"Maxwell House International Coffee Suisse Mocha Caf?, 7.2-Ounce Cans (Pack of 6)",MAXWELL HOUSE,Third Party,False,31.27,True,0.72,Ounce,1402.0,False,57.6,4,4.3,17.0,0.0,0.0,0.21,0.34,0.46,,,,
B003ZTA45O,"Maxwell House International Vanilla Bean Latte Instant Coffee (8.5 oz Canisters, Pack of 8)",MAXWELL HOUSE,,False,32.43,False,,,417.0,False,78.4,4,4.5,65.0,0.08,0.02,0.02,0.11,0.77,,,,
B004001AX2,"Nescafe Classic Instant Greek Coffee Decaf, 7 Ounce Can",Nescafé,FBA,True,16.91,True,2.42,Ounce,276.0,False,9.6,0,4.7,50.0,0.0,0.06,0.02,0.07,0.84,,,,
B0040MJXMA,"Bustelo 7 Ounce Instant Espresso Coffee Jar, Pack of 2",BigKitchen,Third Party,False,23.97,False,,,,False,,0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,
B0041QGC0Q,"Douwe Egberts Pure Gold Instant Coffee, Medium Roast, 7.05-Ounce, 200g (Packaging May Vary)",Douwe Egberts,Third Party,False,14.99,True,2.13,Ounce,158.0,False,25.6,19,4.3,479.0,0.07,0.05,0.04,0.16,0.67,,,,
B0041TU73Q,Tasters Choice on the Go Instant Coffee Tube Packet (Case of 80),Nestle,Third Party,False,19.75,False,,,,False,,0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,
B00438ZXAM,Starbucks VIA® Ready Brew Italian Roast Coffee (50 count),Starbucks,,False,44.89,False,,,130.0,False,12.0,84,4.5,1016.0,0.07,0.01,0.05,0.1,0.78,,,,
B0043PQ520,"PERCOL SMOOTH COLOMBIA INSTANT COFFEE -- Easy Drinking Colombian Flavor, Aroma and Taste -- Fairtrade Certified 100% Arabica Beans Freeze-Dried Coffee - Lighter Strength Blend 6 Pk 3.5 oz",PERCOL,,False,70.0,False,,,,False,,0,4.3,34.0,0.0,0.11,0.11,0.21,0.58,,,,
B0043PU59E,"Percol ESPRESSO NOIR INSTANT COFFEE - Get A Kickstart  With Full-Flavored Taste and Silky Crema Finish – Strong, Rich, Robusta Blend -- 6 Pack 3.5 oz",PERCOL,Third Party,False,77.12,True,77.12,Count,2132.0,False,81.6,5,4.3,118.0,0.09,0.05,0.05,0.08,0.73,,,,
B00447QUQS,Maxwell House Cappuccino 750 g,Maxwell,Third Party,False,20.0,True,26.67,kg,3585.0,False,33.6,0,4.4,173.0,0.08,0.02,0.06,0.07,0.76,,,,
B0044WUZMI,"Maxwell House International Cafe Iced Latte Cafe-Style Beverage Mix, Single Serve Packets, Hazelnut, 6 e .57 oz",MAXWELL HOUSE,,False,4.67,False,,,695.0,False,2.4,4,4.0,56.0,0.14,0.04,0.08,0.15,0.59,,,,
B00451UA5K,"Nescafe Instant Coffee Packets, Taster's Choice Light Roast, 1.5 G Singles (Bulk Pack Of 1000)",Nescafe Coffee,Amazon product,False,99.25,True,1.88,Ounce,299.0,True,89.6,3,4.4,44.0,0.04,0.0,0.14,0.14,0.69,1.78, Ounce,1.59, Ounce
B00451UT7Y,"Starbucks VIA Ready Brew Coffee, Decaf Italian Roast, 50 Count, 5.8 Ounce",Starbucks,Amazon product,True,42.77,True,12.96,in,15.0,False,12.0,30,4.6,531.0,0.05,0.03,0.01,0.09,0.81,,,,
B00454YBHK,"Maxwell House International French Vanilla Latte Sticks, 3.4 Ounce",MAXWELL HOUSE,Amazon product,False,14.77,True,4.34,Ounce,1616.0,False,4.8,3,4.4,4.0,0.15,0.0,0.0,0.0,0.85,,,,
B0045O4PF8,Kenco Really Rich Refill Instant Coffee (150g/5.29oz),Kenco,Third Party,False,22.99,True,22.99,Count,1972.0,False,7.0,0,4.7,12.0,0.0,0.0,0.0,0.25,0.75,,,,
B00469Q1DQ,"Superior Pumpkin Spice Seasonal Cappuccino, 2-Pound",Superior,Third Party,False,12.0,True,0.38,Ounce,1957.0,False,38.4,0,3.6,9.0,0.08,0.36,0.0,0.0,0.56,,,,
B00469SF62,Jacobs Kronung Instant Coffee 200 Gram / 7.05 Ounce (Pack of 6),JACOBS,FBA,False,67.95,True,4.82,Ounce,512.0,False,150.4,21,4.2,339.0,0.11,0.06,0.06,0.09,0.68,,,,
B00469VV6S,Jacobs Cronat Gold Instant Coffee 200 Gram / 7.05 Ounce (Pack of 2),JACOBS,FBA,True,24.95,True,1.77,Ounce,123.0,False,51.2,9,4.6,204.0,0.05,0.02,0.04,0.09,0.8,,,,
